SC,count_total,Trustworthy,Untrustworthy,periode
f5,2,1,1,1660
f2,1,1,0,1660
f5,5,4,1,1660
f4,5,3,2,1660
f2,3,3,0,1660
h4,4,4,0,1660
h5,2,2,0,1661
h3,3,3,0,1661
f1,2,2,0,1661
f2,2,2,0,1661
h2,2,2,0,1661
f5,1,1,0,1661
f5,1,1,0,1661
h4,2,2,0,1661
h1,0,0,0,1662
h3,0,0,0,1662
h5,3,3,0,1662
h5,3,3,0,1662
h3,3,3,0,1662
h3,3,3,0,1662
h5,3,3,0,1662
h1,3,0,3,1662
h1,5,0,5,1662
f2,5,5,0,1662
h5,2,2,0,1663
h5,2,2,0,1663
f3,2,2,0,1663
f4,3,2,1,1663
f5,4,3,1,1663
h5,6,6,0,1663
h5,6,6,0,1663
h2,7,5,2,1663
f3,6,5,1,1663
h5,7,6,1,1663
f3,2,2,0,1664
f3,4,4,0,1664
h5,1,1,0,1665
h1,0,0,0,1665
h3,0,0,0,1665
h5,1,1,0,1665
f2,3,3,0,1665
f2,3,3,0,1665
f4,5,3,2,1665
f1,5,4,1,1665
f4,5,3,2,1665
h1,1,0,1,1666
h1,4,0,4,1666
f4,4,2,2,1666
h3,4,3,1,1666
h3,4,3,1,1666
h2,7,5,2,1666
h3,6,5,1,1666
f1,6,4,2,1666
f1,1,0,1,1667
h1,1,0,1,1667
f3,1,1,0,1667
h3,3,3,0,1667
f4,3,3,0,1667
f1,4,3,1,1667
h5,5,5,0,1667
f3,0,0,0,1668
h1,0,0,0,1668
h1,1,0,1,1668
h3,2,2,0,1668
h5,3,3,0,1668
f3,2,2,0,1668
f1,3,3,0,1668
h5,5,5,0,1668
h3,0,0,0,1669
h4,0,0,0,1669
f2,1,1,0,1669
h4,1,1,0,1669
h3,1,1,0,1669
h2,1,1,0,1669
f4,0,0,0,1669
h3,0,0,0,1669
h2,2,2,0,1670
h5,3,3,0,1670
f3,3,3,0,1670
h2,5,5,0,1670
f2,4,4,0,1670
h3,4,4,0,1670
h5,5,5,0,1670
h2,0,0,0,1671
f2,0,0,0,1671
f2,3,3,0,1671
h3,4,4,0,1671
h3,5,5,0,1671
h1,5,0,5,1671
f4,4,3,1,1671
h3,1,1,0,1672
h5,2,2,0,1672
f2,2,2,0,1672
f4,3,2,1,1672
h3,2,2,0,1672
h1,3,0,3,1672
h3,3,3,0,1672
h5,3,3,0,1672
f5,3,2,1,1672
h5,3,3,0,1672
h3,2,2,0,1673
h5,2,2,0,1673
f2,2,2,0,1673
h4,2,2,0,1673
f3,4,4,0,1673
h5,2,2,0,1674
h3,2,2,0,1674
f4,2,1,1,1674
h1,3,0,3,1674
h1,4,0,4,1674
f4,4,2,2,1674
f3,4,4,0,1674
h3,0,0,0,1675
f3,2,2,0,1675
h1,4,0,4,1675
h3,4,4,0,1675
f4,3,3,0,1675
h5,4,4,0,1675
h1,4,0,4,1675
h5,3,3,0,1675
h3,4,4,0,1675
f3,1,1,0,1676
h3,3,3,0,1676
h5,3,3,0,1676
h1,3,0,3,1676
h3,4,4,0,1676
f2,3,3,0,1676
f1,4,4,0,1676
h3,0,0,0,1677
h3,0,0,0,1677
h3,0,0,0,1677
f2,0,0,0,1677
f2,1,1,0,1677
h5,0,0,0,1677
f3,1,1,0,1677
f4,2,2,0,1677
f5,2,1,1,1677
h2,3,2,1,1677
f3,2,2,0,1678
h5,3,3,0,1678
h5,3,3,0,1678
h4,3,3,0,1678
f2,3,3,0,1678
h5,2,2,0,1678
f1,3,3,0,1678
h5,3,3,0,1678
f2,2,2,0,1678
h5,4,3,1,1679
h3,4,3,1,1679
f1,0,0,0,1680
f4,2,1,1,1680
h5,4,4,0,1680
f2,4,4,0,1680
f5,3,2,1,1680
f5,2,1,1,1680
h1,2,0,2,1680
h2,2,2,0,1680
h3,2,2,0,1680
h3,0,0,0,1681
f5,0,0,0,1681
f1,0,0,0,1681
f4,1,1,0,1681
f5,1,1,0,1681
h1,1,0,1,1681
h3,3,3,0,1681
f2,5,5,0,1681
f4,4,3,1,1681
f1,0,0,0,1682
f2,0,0,0,1682
h4,1,1,0,1682
h1,2,0,2,1682
f2,3,2,1,1682
h4,3,2,1,1682
f5,2,1,1,1682
h5,3,2,1,1682
f5,2,2,0,1683
h1,2,0,2,1683
h3,2,2,0,1683
h4,3,3,0,1683
h4,3,3,0,1683
h4,3,3,0,1683
f3,5,5,0,1683
h3,4,4,0,1683
f3,2,2,0,1684
h4,2,2,0,1684
h1,2,0,2,1684
f4,2,1,1,1684
h3,1,1,0,1684
f5,0,0,0,1684
h4,0,0,0,1684
f1,0,0,0,1684
h3,4,4,0,1684
h1,0,0,0,1685
h3,3,3,0,1685
f3,3,3,0,1685
h1,3,0,3,1685
f3,3,3,0,1685
h4,4,3,1,1685
h3,5,4,1,1685
h3,5,4,1,1685
f4,5,2,3,1685
f2,1,1,0,1686
f4,2,1,1,1686
h5,2,2,0,1686
h1,2,0,2,1686
h3,2,2,0,1686
h2,2,2,0,1686
h2,2,2,0,1686
h4,1,1,0,1686
h5,1,1,0,1686
h5,1,1,0,1686
h5,0,0,0,1687
f3,2,2,0,1687
h3,2,2,0,1687
h5,3,3,0,1687
f4,3,1,2,1687
h5,2,2,0,1687
h3,2,2,0,1687
h5,1,1,0,1687
f4,0,0,0,1688
h5,0,0,0,1688
h5,0,0,0,1688
f5,1,1,0,1688
h2,1,1,0,1688
f3,0,0,0,1688
f2,1,1,0,1688
h1,1,0,1,1688
f3,2,2,0,1688
h5,2,2,0,1688
h2,0,0,0,1689
h3,0,0,0,1689
h3,0,0,0,1689
h5,1,1,0,1689
f5,1,0,1,1689
h3,1,1,0,1689
h1,4,0,4,1689
h1,4,0,4,1689
h1,4,0,4,1689
h1,0,0,0,1690
f1,0,0,0,1690
h3,1,1,0,1690
h1,2,0,2,1690
f3,2,2,0,1690
f4,1,0,1,1690
f2,2,2,0,1690
h1,0,0,0,1691
f2,0,0,0,1691
f2,0,0,0,1691
f1,1,1,0,1691
h2,1,1,0,1691
f1,2,2,0,1691
h3,2,2,0,1691
f4,3,3,0,1691
h3,0,0,0,1692
h1,4,0,4,1692
h1,5,0,5,1692
h3,7,6,1,1692
f4,6,3,3,1692
f1,0,0,0,1693
f2,0,0,0,1693
f1,1,1,0,1693
h3,3,3,0,1693
h4,4,4,0,1693
h4,4,4,0,1693
f1,5,4,1,1693
f5,5,4,1,1693
h3,1,1,0,1694
h1,1,0,1,1694
h4,1,1,0,1694
h2,2,2,0,1694
f3,3,3,0,1694
h4,3,3,0,1694
h5,2,2,0,1695
f4,2,2,0,1695
h4,2,2,0,1695
h5,4,4,0,1695
h1,4,0,4,1695
f1,4,3,1,1695
h3,4,4,0,1695
h5,4,4,0,1695
h5,4,4,0,1695
h5,0,0,0,1696
f2,1,1,0,1697
f1,2,2,0,1697
h2,3,3,0,1697
h2,3,3,0,1697
h5,7,6,1,1697
h4,1,1,0,1698
f1,0,0,0,1698
f2,1,1,0,1698
f4,1,0,1,1698
f2,1,1,0,1698
f2,2,2,0,1698
f2,1,1,0,1698
f1,2,2,0,1698
h5,3,3,0,1698
h1,2,0,2,1699
h1,2,0,2,1699
f2,1,1,0,1699
h5,4,4,0,1699
h5,4,4,0,1699
h1,4,0,4,1699
h2,4,3,1,1699
h5,4,4,0,1699
f2,1,1,0,1700
f3,2,2,0,1700
f3,3,3,0,1700
f1,4,3,1,1700
h5,4,4,0,1700
f5,4,3,1,1700
f4,3,3,0,1700
f4,3,3,0,1700
f4,3,3,0,1700
h5,0,0,0,1701
h5,0,0,0,1701
h5,3,3,0,1701
h1,4,0,4,1701
h4,4,4,0,1701
h2,4,4,0,1701
f3,3,3,0,1701
f2,4,4,0,1701
f2,4,4,0,1701
h4,1,1,0,1702
h5,2,2,0,1702
f1,2,1,1,1702
h2,2,1,1,1702
h2,1,0,1,1702
f3,3,3,0,1702
f3,3,3,0,1702
h2,2,1,1,1702
h3,3,3,0,1702
f1,3,2,1,1702
f4,0,0,0,1703
f1,0,0,0,1703
f1,0,0,0,1703
h3,0,0,0,1703
h4,3,3,0,1703
f2,5,5,0,1703
f2,4,4,0,1703
h3,4,4,0,1703
h1,0,0,0,1704
f2,1,1,0,1704
h5,3,2,1,1704
h5,3,2,1,1704
h5,3,2,1,1704
h5,3,2,1,1704
h1,2,0,2,1704
h3,3,2,1,1704
f4,4,2,2,1704
f2,3,2,1,1704
f2,1,1,0,1705
f3,1,1,0,1705
h1,2,0,2,1705
h5,2,2,0,1705
h5,2,2,0,1705
f2,3,2,1,1705
f4,3,1,2,1705
h3,4,3,1,1705
f4,5,2,3,1705
h5,6,5,1,1705
f2,1,1,0,1706
f4,2,1,1,1706
f5,1,1,0,1706
f1,0,0,0,1706
h1,2,0,2,1706
h1,4,0,4,1706
f4,4,3,1,1706
f4,2,2,0,1707
h1,2,0,2,1707
f1,2,2,0,1707
f2,1,1,0,1707
f4,1,1,0,1707
h3,2,1,1,1707
f4,2,1,1,1707
f4,1,0,1,1707
h3,2,1,1,1708
h1,2,0,2,1708
h1,2,0,2,1708
f3,4,3,1,1708
h4,4,3,1,1708
h2,5,4,1,1708
h5,5,4,1,1708
f1,5,4,1,1708
h1,6,0,6,1708
h5,2,2,0,1709
f1,2,2,0,1709
f3,2,2,0,1709
f1,3,3,0,1709
f3,2,2,0,1709
h5,3,3,0,1709
f3,2,2,0,1709
h1,3,0,3,1709
f1,4,4,0,1709
h5,4,4,0,1709
h2,0,0,0,1710
f2,1,1,0,1710
h1,2,0,2,1710
h5,4,4,0,1710
f2,4,3,1,1710
f5,5,3,2,1710
f2,6,5,1,1710
h5,7,6,1,1710
f1,6,4,2,1710
h1,2,0,2,1711
h3,2,2,0,1711
h3,2,2,0,1711
h2,4,3,1,1711
h3,4,4,0,1711
f4,4,3,1,1711
f4,5,4,1,1711
f5,6,6,0,1711
h1,7,0,7,1711
h3,0,0,0,1712
h2,0,0,0,1712
h4,0,0,0,1712
h1,0,0,0,1712
f1,0,0,0,1712
f1,0,0,0,1712
f2,0,0,0,1712
f3,0,0,0,1712
f2,0,0,0,1712
h5,3,3,0,1713
h4,3,3,0,1713
h5,4,4,0,1713
f2,4,3,1,1713
f4,4,3,1,1713
f1,5,3,2,1713
f2,4,3,1,1713
f5,4,2,2,1713
f4,5,3,2,1713
f3,0,0,0,1714
h4,0,0,0,1714
f5,3,2,1,1714
h1,4,0,4,1714
h5,5,4,1,1714
h3,5,4,1,1714
f2,4,3,1,1714
f4,4,3,1,1714
h1,0,0,0,1715
h2,0,0,0,1715
f1,3,3,0,1715
h5,4,4,0,1715
h5,4,4,0,1715
f1,3,3,0,1715
h3,3,3,0,1715
h3,3,3,0,1715
h1,0,0,0,1716
h1,0,0,0,1716
f1,0,0,0,1716
h5,1,1,0,1716
h5,2,2,0,1716
h3,2,2,0,1716
f2,3,3,0,1716
f1,3,3,0,1716
h2,4,4,0,1716
f3,3,3,0,1716
h1,2,0,2,1717
f2,2,2,0,1717
h3,1,1,0,1717
h5,5,5,0,1717
h1,5,0,5,1717
h5,5,5,0,1717
f3,4,4,0,1717
f4,5,4,1,1717
h3,5,5,0,1717
h5,1,1,0,1718
h5,1,1,0,1718
f5,1,1,0,1718
h5,4,3,1,1718
h1,4,0,4,1718
f2,5,4,1,1718
h4,7,6,1,1718
f4,6,3,3,1718
h2,6,4,2,1718
f1,0,0,0,1719
f5,0,0,0,1719
h1,0,0,0,1719
h1,0,0,0,1719
f5,0,0,0,1719
h1,0,0,0,1719
h2,0,0,0,1719
f4,0,0,0,1719
f1,0,0,0,1719
h2,3,2,1,1720
f2,3,2,1,1720
f3,3,2,1,1720
h3,4,3,1,1720
h5,4,3,1,1720
f5,4,2,2,1720
f3,3,2,1,1720
f5,4,2,2,1720
f4,0,0,0,1721
h4,4,4,0,1721
h3,2,2,0,1722
h5,4,4,0,1722
f4,4,4,0,1722
f4,4,4,0,1722
h1,5,0,5,1722
h5,6,6,0,1722
f2,6,6,0,1722
f2,0,0,0,1723
f2,2,2,0,1723
h3,2,2,0,1723
f1,2,2,0,1723
h3,4,3,1,1723
h3,0,0,0,1724
h4,0,0,0,1724
h3,1,1,0,1724
h4,1,1,0,1724
f5,0,0,0,1724
h3,1,1,0,1724
h3,4,4,0,1724
f2,4,4,0,1724
f2,0,0,0,1725
h1,0,0,0,1725
h3,0,0,0,1725
h5,0,0,0,1725
h2,0,0,0,1725
f4,0,0,0,1725
f4,0,0,0,1725
h5,3,3,0,1725
f4,0,0,0,1726
h5,0,0,0,1726
h1,0,0,0,1726
f2,0,0,0,1726
f2,0,0,0,1726
f3,0,0,0,1726
f5,2,2,0,1726
h2,3,3,0,1726
f4,6,5,1,1726
f2,0,0,0,1727
h1,2,0,2,1727
f4,2,2,0,1727
f5,3,2,1,1727
f1,2,2,0,1727
h3,3,3,0,1727
h3,2,2,0,1728
h1,3,0,3,1728
f3,3,3,0,1728
h4,3,3,0,1728
h2,2,1,1,1728
f2,3,3,0,1728
f2,6,6,0,1728
h1,0,0,0,1729
h3,1,1,0,1729
f4,2,2,0,1729
h5,2,2,0,1729
f1,1,1,0,1729
h3,1,1,0,1729
h4,1,1,0,1729
f5,1,0,1,1730
f2,2,2,0,1730
f3,1,1,0,1730
f4,1,1,0,1730
f2,1,1,0,1730
h5,0,0,0,1730
f2,0,0,0,1730
f1,0,0,0,1730
h2,1,1,0,1730
h3,0,0,0,1731
f3,0,0,0,1731
f3,2,2,0,1731
h5,2,2,0,1731
h1,2,0,2,1731
h1,3,0,3,1731
f1,2,1,1,1731
f5,4,3,1,1731
f2,3,3,0,1731
h3,0,0,0,1732
f3,2,1,1,1732
h5,2,1,1,1732
f3,1,0,1,1732
f4,3,1,2,1732
h3,5,4,1,1732
h5,5,4,1,1732
h3,5,4,1,1732
f5,5,3,2,1732
h3,1,1,0,1733
f1,1,0,1,1733
h3,1,1,0,1733
f2,1,1,0,1733
h5,2,2,0,1733
h1,2,0,2,1733
f1,2,1,1,1733
h1,0,0,0,1735
h1,0,0,0,1735
f2,2,2,0,1735
h3,6,6,0,1735
f1,6,5,1,1735
h2,0,0,0,1736
f2,0,0,0,1736
f1,2,1,1,1736
f4,2,1,1,1736
h1,3,0,3,1736
f2,3,3,0,1736
f4,2,1,1,1736
h1,2,0,2,1736
h3,2,2,0,1736
f1,0,0,0,1737
f3,1,1,0,1737
f1,2,1,1,1737
f3,2,1,1,1737
h5,3,2,1,1737
h1,2,0,2,1737
f5,5,3,2,1737
f2,2,2,0,1738
h2,4,3,1,1738
h3,5,5,0,1738
h5,6,6,0,1738
h1,5,0,5,1738
h5,0,0,0,1739
h1,0,0,0,1739
f3,2,1,1,1739
f3,3,2,1,1739
h4,4,3,1,1739
h2,4,2,2,1739
h3,5,4,1,1739
h3,5,4,1,1739
h3,5,4,1,1739
h1,2,0,2,1740
f2,3,2,1,1740
h3,3,2,1,1740
h3,2,1,1,1740
f5,2,0,2,1740
f2,3,2,1,1740
f3,2,1,1,1740
h1,2,0,2,1740
f2,4,3,1,1740
h3,0,0,0,1741
f2,0,0,0,1741
h2,3,3,0,1741
h3,2,2,0,1741
h4,3,3,0,1741
f4,3,2,1,1741
f4,4,3,1,1741
h5,4,4,0,1741
f2,0,0,0,1742
h4,2,2,0,1742
h2,2,1,1,1742
f2,3,3,0,1742
h1,4,0,4,1742
f4,3,2,1,1742
f5,4,3,1,1742
f2,4,4,0,1742
h1,5,0,5,1742
f5,5,4,1,1742
h5,0,0,0,1743
f3,0,0,0,1743
h4,0,0,0,1743
f5,0,0,0,1743
h1,0,0,0,1743
f2,1,1,0,1743
h5,4,4,0,1743
f2,3,3,0,1743
h1,0,0,0,1744
h1,0,0,0,1744
h1,1,0,1,1744
f2,0,0,0,1744
h3,1,1,0,1744
h2,2,2,0,1744
f2,1,1,0,1744
f1,2,2,0,1744
f4,4,4,0,1744
f1,0,0,0,1745
h3,0,0,0,1745
f1,0,0,0,1745
h2,1,1,0,1745
h3,1,1,0,1745
h5,0,0,0,1745
h1,0,0,0,1745
f4,1,1,0,1745
f2,3,3,0,1745
f3,3,3,0,1745
h5,1,1,0,1746
f4,2,2,0,1746
h5,2,2,0,1746
f2,2,2,0,1746
h2,2,1,1,1746
f5,2,1,1,1746
h4,4,4,0,1746
h5,4,4,0,1746
f3,0,0,0,1747
h5,0,0,0,1747
h1,0,0,0,1747
h2,0,0,0,1747
f3,1,1,0,1747
h5,2,2,0,1747
f5,2,1,1,1747
h1,3,0,3,1747
f2,3,3,0,1747
h3,1,1,0,1748
f2,1,1,0,1748
f2,1,1,0,1748
h3,2,2,0,1748
h3,2,2,0,1748
f2,3,3,0,1748
h1,4,0,4,1748
h5,5,5,0,1748
h1,0,0,0,1749
f3,0,0,0,1749
h1,1,0,1,1749
h1,1,0,1,1749
h1,2,0,2,1749
h1,3,0,3,1749
h3,4,3,1,1749
h3,5,4,1,1749
f4,5,4,1,1749
h1,0,0,0,1750
h5,1,1,0,1750
f2,1,1,0,1750
h3,0,0,0,1750
h1,2,0,2,1750
f1,2,1,1,1750
h1,4,0,4,1750
h3,0,0,0,1751
f5,0,0,0,1751
f2,1,1,0,1751
h5,2,2,0,1751
h4,2,2,0,1751
h5,1,1,0,1751
h4,1,1,0,1751
h2,2,2,0,1751
f4,1,1,0,1752
h5,1,1,0,1752
h3,4,4,0,1752
f4,3,2,1,1752
f3,4,4,0,1752
f1,4,3,1,1752
f2,4,4,0,1752
f3,5,5,0,1752
f5,6,5,1,1752
f2,5,5,0,1752
f3,0,0,0,1753
h2,5,5,0,1753
f4,5,4,1,1753
f5,4,3,1,1753
h3,0,0,0,1755
f4,2,0,2,1755
f1,2,0,2,1755
f1,2,0,2,1755
f1,4,2,2,1755
h4,5,4,1,1755
f1,4,2,2,1755
f2,4,3,1,1755
f3,4,3,1,1755
f2,1,1,0,1756
h2,2,1,1,1756
f2,3,3,0,1756
f3,3,3,0,1756
f3,3,3,0,1756
h1,3,0,3,1756
h2,3,2,1,1756
h4,2,2,0,1756
f5,0,0,0,1757
f1,0,0,0,1757
f2,0,0,0,1757
f2,0,0,0,1757
h3,3,3,0,1757
f5,2,2,0,1757
h1,2,0,2,1757
f2,2,2,0,1757
h5,3,3,0,1757
h5,3,3,0,1757
h1,0,0,0,1758
f1,0,0,0,1758
f3,0,0,0,1758
f2,2,1,1,1758
h1,2,0,2,1758
f2,2,1,1,1758
f2,5,4,1,1758
h1,5,0,5,1758
f4,1,1,0,1759
f4,0,0,0,1759
h5,2,2,0,1759
h1,2,0,2,1759
h5,2,2,0,1759
h5,2,2,0,1759
h3,2,2,0,1759
h3,4,4,0,1759
h1,0,0,0,1760
h3,4,4,0,1760
f2,4,4,0,1760
f4,3,2,1,1760
h5,5,5,0,1760
f2,3,3,0,1760
f3,1,1,0,1761
f3,1,1,0,1761
f3,1,1,0,1761
h5,2,2,0,1761
f2,3,3,0,1761
f4,2,1,1,1761
f5,3,2,1,1761
h5,2,2,0,1761
f4,1,1,0,1761
f2,0,0,0,1762
f1,0,0,0,1762
f5,2,2,0,1762
h3,2,2,0,1762
h1,2,0,2,1762
h1,2,0,2,1762
f3,2,2,0,1762
h3,2,2,0,1762
h5,2,2,0,1762
h1,0,0,0,1763
f3,2,2,0,1763
h1,3,0,3,1763
h3,3,3,0,1763
h1,3,0,3,1763
h3,4,4,0,1763
f3,3,3,0,1763
h4,4,4,0,1763
f5,1,1,0,1764
h1,1,0,1,1764
h5,3,3,0,1764
f2,2,2,0,1764
h5,3,3,0,1764
h1,3,0,3,1764
h2,0,0,0,1765
f2,0,0,0,1765
h3,0,0,0,1765
f4,3,3,0,1765
f5,2,2,0,1765
f2,2,2,0,1765
h1,4,0,4,1765
f1,0,0,0,1766
h3,2,2,0,1766
h1,2,0,2,1766
h5,3,3,0,1766
f1,3,3,0,1766
f3,3,3,0,1766
h5,4,4,0,1766
f2,0,0,0,1767
f4,0,0,0,1767
h5,0,0,0,1767
f2,0,0,0,1767
h3,0,0,0,1767
f1,1,0,1,1767
f2,3,3,0,1767
f4,2,2,0,1767
h3,3,3,0,1767
h4,1,1,0,1768
f2,2,2,0,1768
f2,2,2,0,1768
h3,1,1,0,1768
f1,1,1,0,1768
h4,1,1,0,1768
f1,1,1,0,1768
f1,1,1,0,1768
h3,0,0,0,1768
h2,1,1,0,1769
