NodeID,Timestamp,Value
s3_h1,5040,33
s4_h1,5040,33
s1_f1,5040,1
s2_f1,5040,1
s3_f1,5040,1
s4_f1,5040,1
s1_h2,5040,1
s2_h2,5040,1
s3_h2,5040,1
s4_h2,5040,1
s1_f2,5040,1
s2_f2,5040,1
s3_f2,5040,1
s4_f2,5040,1
s1_h3,5040,1
s2_h3,5040,1
s3_h3,5040,1
s4_h3,5040,1
s1_f3,5040,1
s2_f3,5040,1
s3_f3,5040,1
s4_f3,5040,1
s1_h4,5040,1
s2_h4,5040,1
s3_h4,5040,1
s4_h4,5040,1
s1_f4,5040,1
s2_f4,5040,1
s3_f4,5040,1
s4_f4,5040,1
s1_h5,5040,2
s2_h5,5040,2
s3_h5,5040,2
s4_h5,5040,2
s1_f5,5040,1
s2_f5,5040,1
s3_f5,5040,1
s4_f5,5040,1
s1_h1,5180,34
s2_h1,5180,35
s3_h1,5180,34
s4_h1,5180,34
s1_f1,5180,1
s2_f1,5180,1
s3_f1,5180,1
s4_f1,5180,1
s1_h2,5180,2
s2_h2,5180,2
s3_h2,5180,2
s4_h2,5180,2
s1_f2,5180,1
s2_f2,5180,1
s3_f2,5180,1
s4_f2,5180,1
s1_h3,5180,1
s2_h3,5180,1
s3_h3,5180,1
s4_h3,5180,1
s1_f3,5180,1
s2_f3,5180,1
s3_f3,5180,1
s4_f3,5180,1
s1_h4,5180,1
s2_h4,5180,1
s3_h4,5180,1
s4_h4,5180,1
s1_f4,5180,1
s2_f4,5180,1
s3_f4,5180,1
s4_f4,5180,1
s1_h5,5180,1
s2_h5,5180,1
s3_h5,5180,1
s4_h5,5180,1
s1_f5,5180,1
s2_f5,5180,1
s3_f5,5180,1
s4_f5,5180,1
s1_h1,5320,35
s2_h1,5320,36
s3_h1,5320,35
s4_h1,5320,35
s1_f1,5320,1
s2_f1,5320,1
s3_f1,5320,1
s4_f1,5320,1
s1_h2,5320,1
s2_h2,5320,1
s3_h2,5320,1
s4_h2,5320,1
s1_f2,5320,1
s2_f2,5320,1
s3_f2,5320,1
s4_f2,5320,1
s1_h3,5320,1
s2_h3,5320,1
s3_h3,5320,1
s4_h3,5320,1
s1_f3,5320,1
s2_f3,5320,1
s3_f3,5320,1
s4_f3,5320,1
s1_h4,5320,1
s2_h4,5320,1
s3_h4,5320,1
s4_h4,5320,1
s1_f4,5320,1
s2_f4,5320,1
